串,to string together; to mix up; to conspire; to rove; bunch or cluster; string (computing); classifier for rows or strings,
窗户,"window; CL:個|个[ge4],扇[shan4]",
窗帘,window curtains,
床单,"sheet; CL:條|条[tiao2],件[jian4],張|张[zhang1],床[chuang2]",
闯,to rush; to charge; to dash; to break through; to temper oneself (through battling hardships),
创立,to found; establish; originate,
创新,innovation; to bring forth new ideas; to blaze new trails,
创业,to begin an undertaking; to start a major task; to initiate; to venture; venture,
创造,to create; to bring about; to produce; CL:個|个[ge4],
创作,to create; to produce; to write; creative work; creation; CL:個|个[ge4],
吹,to blow; to play a wind instrument; to blast; to puff; to boast; to brag; to end in failure; to fall through,
吹牛,to brag; to chat (dialect),
吹捧,to flatter; to laud sb's accomplishments; adulation,
锤,hammer; to hammer into shape; weight (e.g. of a steelyard or balance),
垂直,perpendicular; vertical,
春,spring (time); gay; joyful; youthful; love; lust; life,
纯粹,purely,
纯洁,pure; clean and honest; to purify,
磁带,"magnetic tape; CL:盤|盘[pan2],盒[he2]",
词典,"dictionary (of Chinese compound words); also written 辭典|辞典[ci2 dian3]; CL:部[bu4],本[ben3]",
词汇,vocabulary; list of words (e.g. for language teaching purposes),
慈祥,kindly; benevolent (often of older person),
雌雄,male and female,
词语,word (general term including monosyllables through to short phrases); term (e.g. technical term); expression,
辞职,to resign,
此外,besides; in addition; moreover; furthermore,
刺,thorn; splinter; to stab; to pierce; to prick,
次,"next in sequence; second; the second (day, time etc); secondary; vice-; sub-; infra-; inferior quality; substandard; order; sequence; hypo- (chemistry); classifier for enumerated events: time",
伺候,to serve; to act as a valet,
刺激,to provoke; to irritate; to upset; to stimulate; to excite; irritant,
次品,substandard products; defective; seconds,
次序,sequence; order,
次要,secondary,
匆忙,hasty; hurried,
聪明,acute (of sight and hearing); clever; intelligent; bright; smart,
从,from; via; passing through; through,
丛,cluster; collection; collection of books; thicket,
从此,from now on; since then; henceforth,
从而,thus; thereby,
从来,always; at all times; never (if used in negative sentence),
从前,previously; formerly; once upon a time,
从容不迫,calm; unruffled,
从事,to go for; to engage in; to undertake; to deal with; to handle; to do,
凑合,to bring together; to make do in a bad situation; to just get by; to improvise; passable; not too bad,
粗鲁,crude; coarse; rough,
粗心,careless; thoughtless,
醋,vinegar,
促进,to promote (an idea or cause); to advance; boost,
促使,to induce; to promote; to urge; to impel; to bring about; to provoke; to drive (sb to do sth); to catalyze; to actuate; to contribute to (some development),
窜,to flee; to scuttle; to exile or banish; to amend or edit,
催,to urge; to press; to prompt; to rush sb; to hasten sth; to expedite,
摧残,to ravage; to ruin,
脆弱,weak; frail,
存,exist; deposit; store; keep; survive,
存在,to exist; to be,
搓,to rub or roll between the hands or fingers; to twist,
磋商,to consult; to discuss seriously; to negotiate; to confer; negotiations; consultations,
错,mistake; error; blunder; fault; cross; uneven; wrong; CL:個|个[ge4],
措施,measure; step (to be taken); CL:個|个[ge4],
错误,error; mistake; mistaken; CL:個|个[ge4],
挫折,setback; reverse; check; defeat; frustration; disappointment; to frustrate; to discourage; to set sb back; to blunt; to subdue,
搭,"to put up; to build (scaffolding); to hang (clothes on a pole); to connect; to join; to arrange in pairs; to match; to add; to throw in (resources); to take (boat, train)",
搭档,to cooperate; partner,
搭配,to pair up; to match; to arrange in pairs; to add sth into a group,
答应,to promise; to agree; to reply; to respond,
答案,answer; solution; CL:個|个[ge4],
答辩,to reply (to an accusation),
达成,to reach (an agreement); to accomplish,
达到,to reach; to achieve; to attain,
答复,to answer; to reply; Reply to: (in email header),
打扮,to decorate; to dress; to make up; to adorn; manner of dressing; style of dress,
打包,to wrap; to pack; to ask for a doggy bag (at a restaurant),
打电话,to make a telephone call,
打工,to work (do manual labor for a living); a part time job; to moonlight,
打官司,to file a lawsuit; to sue; to dispute,
打击,to hit; to strike; to attack; to crack down on sth; a setback; a blow; percussion (music),
打架,to fight; to scuffle; to come to blows; CL:場|场[chang2],
打交道,to come into contact with; to have dealings,
打篮球,play basketball,
打量,to size sb up; to take measure of; to suppose; to reckon,
打猎,to go hunting,
打喷嚏,to sneeze,
打扰,to disturb; to bother; to trouble,
打扫,to clean; to sweep,
打算,to plan; to intend; to calculate; plan; intention; calculation; CL:個|个[ge4],
打听,to ask about; to inquire about,
打印,to print; to seal; to stamp,
打仗,to fight a battle; to go to war,
打招呼,to greet sb by word or action; to give prior notice,
打折,to give a discount,
打针,to give or have an injection,
大,big; huge; large; major; great; wide; deep; oldest; eldest,
大不了,at worst; if worst comes to worst; serious; alarming,
大臣,minister (of a monarchy),
大方,expert; scholar; mother earth; a type of green tea,
大概,roughly; probably; rough; approximate; about,
大伙儿,everybody; everyone; we all ,
大家,authority; everyone,
大厦,large building; edifice; mansion; CL:座[zuo4],
大使馆,"embassy; CL:座[zuo4],個|个[ge4]",
大肆,wantonly; without restraint (of enemy or malefactor); unbridled,
大体,in general; more or less; in rough terms; basically; on the whole,
大象,elephant; CL:隻|只[zhi1],
大型,large scale; wide scale; broad scale,
大意,general idea; main idea,
大约,approximately; about,
大致,more or less; roughly; approximately,
呆,foolish; stupid; expressionless; blank; to stay,
歹徒,evil-doer; malefactor; gangster; hoodlum,
带,band; belt; girdle; ribbon; tire; area; zone; region; CL:條|条[tiao2]; to wear; to carry; to lead; to bring; to look after; to raise,
戴,"to put on or wear (glasses, hat, gloves etc); to respect; to bear; to support",
代表,"representative; delegate; CL:位[wei4],個|个[ge4],名[ming2]; to represent; to stand for; on behalf of; in the name of",
逮捕,to arrest; to apprehend; an arrest,
大夫,"doctor; minister of state (in pre-Han states); CL:個|个[ge4],位[wei4]",
代价,price; cost; consideration (in share dealing),
贷款,a loan; to provide a loan (e.g. bank); CL:筆|笔[bi3],
代理,to act on behalf of sb in a responsible position; to act as an agent or proxy; surrogate,
带领,to guide; to lead,
怠慢,to slight; to neglect,
代替,"instead; to replace; to substitute (X for Y, or a number in an algebraic expression)",
待遇,treatment; pay; wages; status; salary,
担保,to guarantee; to vouch for,
单纯,simple; pure; alone; merely,
单调,monotonous,
单独,alone; by oneself; on one's own,
担任,to hold a governmental office or post; to assume office of; to take charge of; to serve as,
单位,a unit; unit (of measure); work unit (one's workplace); CL:個|个[ge4],
耽误,delay; hold-up; to waste time; to interfere with,
担心,anxious; worried; uneasy; to worry; to be anxious,
单元,unit; entrance number; staircase (for residential buildings),
胆怯,timid; cowardly,
胆小鬼,coward,
淡,insipid; diluted; weak; mild; light in color; tasteless; fresh; indifferent; nitrogen,
蛋白质,protein,
诞辰,birthday,
蛋糕,"cake; CL:塊|块[kuai4],個|个[ge4]",
淡季,off season; slow business season; (see also 旺季),
诞生,to be born,
但是,but; however,
淡水,potable water (water with low salt content); fresh water,
当,to be; to act as; manage; withstand; when; during; ought; should; match equally; equal; same; obstruct; just at (a time or place); on the spot; right; just at,
当场,at the scene; on the spot,
当初,at that time; originally,
当代,the present age; the contemporary era,
当地,local,
当面,to sb's face; in sb's presence,
当前,current; today's; modern; present; to be facing (us),
当然,only natural; as it should be; certainly; of course; without doubt,
当时,then; at that time; while,
当事人,persons involved or implicated; party (to an affair),
当务之急,top priority job; matter of vital importance,
当心,to take care; to look out,
当选,be elected,
党,party; association; club; society; surname Dang; CL:個|个[ge4],
挡,to resist; to obstruct; to hinder; to keep off; to block (a blow); to get in the way of; cover; gear,
档案,file; record; archive; Taiwan pr. dang3 an4,
档次,grade; class; quality; level,
刀,knife; CL:把[ba3],
岛,"island; CL:個|个[ge4],座[zuo4]",
倒闭,to go bankrupt; to close down,
导弹,guided missile; cruise missile; missile; CL:枚[mei2],
导航,navigation,
捣乱,to disturb; to look for trouble; to stir up a row; to bother sb intentionally,
倒霉,have bad luck; be out of luck,
导向,to be oriented towards; orientation,
导演,direct; director (film etc),
导游,tour guide; to conduct a tour; a guidebook,
岛屿,islands,
导致,to lead to; to create; to cause; to bring about,
倒,to move backwards; converse,
到,to (a place); until (a time); up to; to go; to arrive,
到处,in all places; everywhere,
到达,to reach; to arrive,
道德,virtue; morality; ethics; moral; CL:種|种[zhong3],
到底,finally; in the end; when all is said and done; after all; to the end; to the last,
稻谷,rice crops,
道理,reason; argument; sense; principle; basis; justification; CL:個|个[ge4],
道歉,to apologize; to make an apology,
盗窃,to steal,
得不偿失,(saying) the gains do not make up for the losses,
得力,able; capable; competent; efficient,
得天独厚,(of an area) rich in resources; (of a person) gifted or able (idiom),
得意,proud of oneself; pleased with oneself; complacent,
得罪,to commit an offense; to violate the law; excuse me! (formal); see also 得罪|得罪[de2 zui5],
的,"of; structural particle: used before a noun, linking it to preceding possessive or descriptive attributive",
得,"structural particle: used after a verb (or adjective as main verb), linking it to following phrase indicating effect, degree, possibility etc",
地,"-ly; structural particle: used before a verb or adjective, linking it to preceding modifying adverbial adjunct",
得,to have to; must; ought to; to need to,
灯,lamp; light; lantern; CL:盞|盏[zhan3],
蹬,to tread on; to step on,
登机牌,boarding pass,
登记,to register (one's name),
灯笼,lantern,
登陆,to land; to come ashore; to make landfall (of typhoon etc); to log in,
登录,to register; to login,
等,to wait for; to await,
等,et cetera; and so on; et al. (and other authors); after; as soon as; once,
等待,wait for; await,
等候,waiting,
等级,degree; rate,
等于,to equal; to be tantamount to,
瞪,to open (one's eyes) wide; to stare at; to glare at,
低,low; beneath; to lower (one's head); to let droop; to hang down; to incline,
